===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,23,FAILURE-CHECK-STOP,1,0.108589,0.000000,11,18880.000000,4256.234375, ===
===,24,FAILURE-CHECK,1,0.108625,0.000135,11,18880.000000,4256.234375, ===
===,25,CHECKPOINT-START,1,0.108761,0.000000,11,18880.000000,4256.234375, ===
===,26,CHECKPOINT-PRE-NEW,1,0.108811,0.000000,11,18880.000000,160.234375, ===
===,27,CHECKPOINT-POST-NEW,1,0.133563,0.000000,11,29104.000000,4256.234375, ===
===,28,CHECKPOINT-STOP,1,0.133620,0.000000,11,29104.000000,4256.234375, ===
===,29,CHECKPOINT,1,0.133664,0.024938,11,29104.000000,4256.234375, ===
===,30,ITER,1,0.163806,0.000000,12,29104.000000,4272.257812, ===
===,31,ITER,1,0.167794,0.000000,13,29104.000000,4288.281250, ===
===,32,ITER,1,0.171842,0.000000,14,29104.000000,4304.304688, ===
===,33,ITER,1,0.175917,0.000000,15,29108.000000,4320.328125, ===
===,34,ITER,1,0.179908,0.000000,16,29108.000000,4336.351562, ===
===,35,ITER,1,0.183886,0.000000,17,29108.000000,4352.375000, ===
===,36,ITER,1,0.187853,0.000000,18,29108.000000,4368.398438, ===
===,37,ITER,1,0.191860,0.000000,19,29108.000000,4384.421875, ===
===,38,ITER,1,0.196077,0.000000,20,29108.000000,4400.445312, ===
===,39,ITER,1,0.199980,0.000000,21,29108.000000,4416.468750, ===
===,40,FAILURE-CHECK-START,1,0.200020,0.000000,21,29108.000000,4416.468750, ===
===,41,FAILURE-CHECK-STOP,1,0.200082,0.000000,21,29108.000000,4416.468750, ===
===,42,FAILURE-CHECK,1,0.200116,0.000117,21,29108.000000,4416.468750, ===
===,43,CHECKPOINT-START,1,0.200181,0.000000,21,29108.000000,4416.468750, ===
===,44,CHECKPOINT-PRE-NEW,1,0.200248,0.000000,21,29108.000000,320.468750, ===
===,45,CHECKPOINT-POST-NEW,1,0.212914,0.000000,21,33204.000000,4416.468750, ===
===,46,CHECKPOINT-STOP,1,0.212995,0.000000,21,33204.000000,4416.468750, ===
===,47,CHECKPOINT,1,0.213034,0.012907,21,33204.000000,4416.468750, ===
===,48,ITER,1,0.241117,0.000000,22,33204.000000,4432.492188, ===
===,49,ITER,1,0.245012,0.000000,23,33204.000000,4448.515625, ===
===,50,ITER,1,0.248970,0.000000,24,33204.000000,4464.539062, ===
===,51,ITER,1,0.252872,0.000000,25,33208.000000,4480.562500, ===
===,52,ITER,1,0.256869,0.000000,26,33208.000000,4496.585938, ===
===,53,ITER,1,0.260950,0.000000,27,33208.000000,4512.609375, ===
===,54,ITER,1,0.264858,0.000000,28,33208.000000,4528.632812, ===
===,55,ITER,1,0.268742,0.000000,29,33208.000000,4544.656250, ===
===,56,ITER,1,0.272712,0.000000,30,33208.000000,4560.679688, ===
===,57,FAILURE-GENERATE,1,0.272768,0.000000,30,33208.000000,4560.679688, ===
===,0,INIT-START,2,0.000125,0.000000,0,7952.000000,0.000000, ===
===,1,INIT-STOP,2,0.003962,0.000000,0,10132.000000,0.000000, ===
===,2,INIT,2,0.003997,0.003944,0,10132.000000,0.000000, ===
===,3,ITER,2,0.004029,0.000000,1,10136.000000,0.000000, ===
===,4,FAILURE-CHECK-START,2,0.004064,0.000000,1,10136.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,2,0.004607,0.000000,1,10180.000000,0.000000, ===
===,6,FAILURE-CHECK,2,0.004652,0.000609,1,10180.000000,0.000000, ===
===,7,CHECKPOINT-START,2,0.004698,0.000000,1,10180.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,2,0.004734,0.000000,1,10180.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,2,0.043424,0.000000,1,18720.000000,4096.000000, ===
===,10,CHECKPOINT-STOP,2,0.043518,0.000000,1,18720.000000,4096.000000, ===
===,11,CHECKPOINT,2,0.043552,0.038880,1,18720.000000,4096.000000, ===
===,12,ITER,2,0.066202,0.000000,2,20840.000000,4112.023438, ===
===,13,ITER,2,0.076754,0.000000,3,22932.000000,4128.046875, ===
===,14,ITER,2,0.080728,0.000000,4,22948.000000,4144.070312, ===
===,15,ITER,2,0.084577,0.000000,5,22952.000000,4160.093750, ===
===,16,ITER,2,0.088498,0.000000,6,22960.000000,4176.117188, ===
===,17,ITER,2,0.092390,0.000000,7,22960.000000,4192.140625, ===
===,18,ITER,2,0.096249,0.000000,8,22960.000000,4208.164062, ===
===,19,ITER,2,0.100188,0.000000,9,22960.000000,4224.187500, ===
===,20,ITER,2,0.104087,0.000000,10,22964.000000,4240.210938, ===
